V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100
0.15836157,0.57518584,0.62214136,0.49988273,0.5737827,0.57910126,0.6049099,0.47360438,0.3996396,0.42716128,0.6153264,0.2777138,0.50825,0.6410302,0.34632096,0.6426899,0.2801413,0.6396209,0.26100194,0.3464681,0.5734955,0.52430564,0.45464057,0.20930867,0.35436952,0.38632894,0.4662211,0.6991836,0.5540117,0.6342359,0.29688287,0.32580185,0.4753081,0.47634503,0.263071,0.81228906,0.44415373,0.29764053,0.55674887,0.4299668,0.6225896,0.2668696,0.5457543,0.37474924,0.54573977,0.40455046,0.62941027,0.5525187,0.40293992,0.38724023,0.55457574,0.39858437,0.4709038,0.64136267,0.544657,0.5027282,0.45996854,0.5109114,0.5077048,0.30348435,0.35109866,0.67888856,0.17715934,0.6054648,0.37773797,0.70715743,0.18093137,0.41562936,0.78731036,0.711949,0.614205,0.66288316,0.5870837,0.8281611,0.50345737,0.3719474,0.38439864,0.5819211,0.5112964,0.503596,0.5990781,0.6229565,0.39987713,0.6693712,0.3468583,0.31696862,0.19556211,0.33908123,0.257533,0.34860432,0.3743136,0.61719537,0.36185133,0.5257844,0.5548337,0.5588575,0.4810509,0.37475133,0.6361474,0.43965432
0.65352255,0.8748079,0.458671,0.3575275,0.37730965,0.66365343,0.8581249,0.6756134,0.61509717,0.26116985,0.4235812,0.39922118,0.63928795,0.13542244,0.4532876,0.6789314,0.19746058,0.45964593,0.5051429,0.2595943,0.19824809,0.43406487,0.2894278,0.7423855,0.70476973,0.2877581,0.12670636,0.5820251,0.46048796,0.43038446,0.5383978,0.53426135,0.66575485,0.20774287,0.57336473,0,0.7321094,0.23706786,0.7118267,0.6232071,0.72945976,0.7717228,0.6664419,0.5082802,0.1804379,0.8113028,0.20358235,0.62591296,0.3345926,0.21434388,0.35145533,0.40979624,0.33894804,0.44463056,0.4623953,0.78378665,0.4575214,0.40042526,0.38283622,0.6414383,0.61620086,0.4312913,0.44612503,0.42260736,0.6374002,0.1360674,0.6117546,0.49484637,0.6855771,0,0.5209252,0.6610765,0.10427868,0.56458837,0.34278452,0.37431803,0.52684486,0.50201035,0.5574341,0.4819675,0.30078056,0.5007484,0.9283122,0.6219185,0.70691264,0.65693325,0.59385026,0.5658356,0.72152483,0.85396975,0.46319002,0.387286,0.48772863,0.4276656,0.35825777,0.5768281,0.64984477,0.41099077,0.24710025,0.33158302
0.39591628,0.43517736,0.96563476,0.5179055,0.5969515,0.6023896,0.30210322,0.5302992,0.71471494,0.6668007,0.57465047,0.6896366,0.46429825,0.57641846,0.70586145,0.6366752,0.45673406,0.8739345,0.37522048,0.5514454,0.7351363,0.35611683,0.5544348,0.4300884,0.65664923,0.6465017,0.6629638,0.6683971,0.6722281,0.25568256,0.4251537,0.52608436,0.44189906,0.21783663,0.45525694,0.5909663,0.38730747,0.42208856,0.6606585,0.36228567,0.4744679,0.32781246,0.36588195,0.40087384,0.7381349,0.5584549,0.5010723,0.6561572,0.15059435,0.31790623,0.4888721,0.66108567,0.9969968,0.51364785,0.60704195,0.5295491,0.5128466,0.7190584,0.44317645,0.4469905,0.4446593,0.60521674,0.5660378,0.51081705,0.30418527,0.42364913,0.15241191,0.60453176,0.47432244,0.7150373,0.31195116,0.718625,0.5792496,0.5868647,0.45022476,0.54841644,0.63468367,0.388412,0.45868385,0.59779984,0.43400067,0.7277496,0.56503624,0.17831697,0.24978068,0.581316,0.23471957,0.3421866,0.5229571,0.35499266,0.38869217,0.21187992,0.53681207,0.6797309,0.33834705,0.59503746,0.5786815,0.7033544,0.6617718,0.42054662
0.49574184,0.40895748,0.5145327,0.4560964,0.5093037,0.68793964,0.52279395,0.700524,0.49929336,0.37209558,0.2938308,0.74514586,0.50279367,0.28460735,0.3913257,0.6078442,0.28914624,0.5162946,0.291716,0.36061895,0.48958117,0.31578183,0.27216774,0.532179,0.47743756,0.15896343,0.32062262,0.755744,0.17968437,0.293041,0.91450727,0.67515457,0.5499729,0.21443772,0.5333903,0.035881713,0.5707761,0.31697714,0.5264209,0.25762376,0.46949252,0.5158283,0.6572807,0.3211996,0.06775102,0.8057619,0.18705124,0.5823611,0.35164815,0.28015506,0.5534047,0.27328882,0.47173268,0.4313411,0.5673544,0.4001736,0.53152686,0.4148495,0.29753065,0.53675276,0.61118203,0.75376236,0.38639754,0.20300277,0.6654411,0.28708434,0.31968653,0.45381477,0.49719268,0.4202978,0.7566136,0.7495313,0.374686,0.4637637,0.1765962,0.32864815,0.7585095,0.6579,0.54101586,0.4002814,0.2519068,0.42747384,0.7315526,0.511747,0.44614345,0.67918235,0.44508862,0.7318702,0.5700644,0.8599847,0.5098916,0.34144208,0.29632717,0.3676611,0.49984857,0.29491925,0.6841929,0.446303,0.5379132,0.19853446
0.36938316,0.80083746,0.56180984,0.55559576,0.2817015,0.48396468,0.58637947,0.47819716,0.27953768,0.20032533,0.6592161,0.5063587,0.7315786,0.61663926,0.4212724,0.53576684,0.21617016,0.49308556,0.72804165,0.5932393,0.49959263,0.5831936,0.330028,0.32696235,0.7056762,0.37384325,0.28823116,0.5443778,0.7206929,0.60955983,0.28465044,0.5216731,0.55566436,0.51376307,0.48184484,0.45756555,0.5365168,0.41467795,0.6521449,0.24373865,0.4782957,0.39585552,0.4180851,0.7288767,0.73658836,0.66402376,0.20654431,0.47597197,0.7030684,0.66831195,0.5442262,0.74576324,0.2533365,0.3555057,0.6955917,0.43620855,0.15010394,0.51186293,0.41994816,0.46356112,0.5387139,0.43414962,0.60693187,0.6236146,0.5755313,0.32134694,0.42266983,0.6471522,0.4879063,0.29823554,0.6317166,0.30279225,0.47500554,0.34015012,0.34054706,0.39503986,0.35298115,0.39376277,0.2870964,0.47948873,0.5654415,0.6572807,0.43468666,0.5323046,0.37265906,0.25168955,0.66238976,0.4663283,0.50957435,0.81993055,0.5399971,0.80286634,0.47231615,0.45524067,0.4483593,0.87539095,0.54903376,0.38066027,0.3189906,0.5613438
0.30828717,0.36900848,0.56107134,0.4115476,0.34715077,0.36442286,0.30174607,0.2592759,0.46074674,0.6576324,0.3339432,0.34717876,0.33096957,0.41863054,0.45722517,0.4171911,0.6767247,0.5701175,0.15487847,0.39984423,0.26848608,0.41596645,0.5472872,0.45213956,0.504742,0.47598502,0.6307549,0.36800498,0.42800817,0.28480175,0.5298789,0.2784329,0.4002658,0.4488186,0.47281086,0.44905794,0.41949064,0.38923857,0.27942383,0.43532687,0.2389908,0.31052637,0.5203681,0.4257366,0.451195,0.13836493,0.49543318,0.25150418,0.29728842,0.60526395,0.25094372,0.6597868,0.5102353,0.2867336,0.49048686,0.41328174,0.39901343,0.47128302,0.5846169,0.69439995,0.16917989,0.23751786,0.40456778,0.21288878,0.372815,0.5180968,0.38168526,0.34462756,0.59365195,0.45119676,0.45508397,0.32173902,0.31214285,0.39401746,0.46613514,0.52650553,0.5022495,0.42285496,0.23753747,0.19476113,0.3823138,0.4756212,0.2583068,0.5933063,0.40845758,0.6321981,0.47981846,0.2812301,0.40701166,0.46484244,0.25216752,0.5312829,0.39995208,0.4393521,0.4712988,0.5942415,0.34267366,0.32880452,0.6430248,0.6555984
0.67610395,0.281767,0.50039846,0.79553735,0.7064509,0.3716157,0.36676568,0.65549403,0.5409487,0.4842661,0.4106336,0.52563155,0.41620243,0.5230223,0.30864692,0.65422666,0.72211516,0.6067366,0.6350063,0.6842182,0.49398676,0.35952932,0.62170744,0.5125091,0.26166338,0.37432656,0.42010903,0.4050359,0.42431635,0.5231145,0.31616622,0.5868865,0.50937665,0.47870097,0.6340823,0.83959395,0.46815962,0.5125076,0.55042756,0.64017177,0.5284029,0.54301196,0.26263833,0.54760504,0.25346163,0.8045171,0.6297312,0.5385962,0.86526835,0.66151243,0.43634373,0.34948486,0.52851593,0.48992878,0.3026279,0.30581647,0.7603309,0.73559356,0.46355203,0.903011,0.33711678,0.59004617,0.57434976,0.5448146,0.45794535,0.49767017,0.21545029,0.7146511,0.49165812,0.6115351,0.42688453,0.56656146,0.52945364,0.5901375,0.83697647,0.51130265,0.38040012,0.3904243,0.38502827,0.5219615,0.6866745,0.4795448,0.53032726,0.4683389,0.50027364,0.4418438,0.4087656,0.523173,0.60363746,0.437496,0.39293176,0.6221894,0.38454926,0.40493166,0.66365546,0.6022095,0.69759643,0.8199556,0.32344764,0.66064286
0.5921283,0.6393868,0.21190111,0.49364093,0.22524606,0.67698276,0.65512466,0.5038432,0.41645795,0.10684298,0.23792532,0.589248,0.48497307,0.057429343,0.31948105,0.43822482,0.054082155,0.34241283,0.11983585,0.19299924,0.35688347,0.25288224,0.26533216,0.59114516,0.42270553,0.26430142,0.18088244,0.48501855,0.3806085,0.30308244,0.53568864,0.49147844,0.49065754,0.2875627,0.4508661,0.09521882,0.42599726,0.2831411,0.41888672,0.49531952,0.5979471,0.6578281,0.54958904,0.40712297,0.101361066,0.61988497,0.41581243,0.583465,0.41490752,0.10285483,0.50515026,0.106810614,0.27627102,0.47956473,0.4853897,0.45927012,0.45661762,0.4803971,0.13162322,0.42524034,0.37889737,0.594424,0.40301865,0.27491957,0.58131593,0.20697969,0.4202813,0.3465342,0.43184865,0.25634548,0.52379256,0.45296353,0.24441433,0.5902428,0.39702332,0.26995593,0.55066437,0.3968642,0.5133173,0.4570216,0.21655035,0.24168414,0.41213948,0.5819485,0.6508631,0.36580098,0.56019074,0.6250697,0.28757465,0.725756,0.33153886,0.21036375,0.2864958,0.2863847,0.34572408,0.4723769,0.35296333,0.32734376,0.38928893,0.0952068
0.5413308,0.76101756,0.73540825,0.59710133,0.7403413,0.78994846,0.41439152,0.7189571,0.48618868,0.600056,0.43148145,0.56743985,0.8161489,0.35947886,0.61689466,0.49887294,0.3158778,0.5479635,0.70479476,0.37860566,0.49823642,0.55641395,0.49725938,0.57650113,0.5696442,0.48894653,0.6016595,0.509186,0.3165013,0.4994372,0.4365477,0.63745254,0.77980584,0.47082025,0.54303956,0.63672,0.52442646,0.3392768,0.4553393,0.6205964,0.45772964,0.4180816,0.2911282,0.68185943,0.7337553,0.43659455,0.5652697,0.24876499,0.52584374,0.6788722,0.5422555,0.49491918,0.40732333,0.6561223,0.3370784,0.42698056,0.34999043,0.64952326,0.62884885,0.5698851,0.71394634,0.46232826,0.34685153,0.6970805,0.7056646,0.69921845,0.47243297,0.34266683,0.28483468,0.58914095,0.5667846,0.5615839,0.5618541,0.5635384,0.6276968,0.49700272,0.45918494,0.352852,0.5237595,0.47207248,0.38534182,0.41495293,0.6179569,0.29986867,0.5513811,0.30795655,0.2904866,0.23840222,0.6726196,0.3969983,0.6474376,0.5138594,0.53637207,0.59825593,0.57236016,0.7644468,0.42750067,0.6910537,0.42030331,0.76380265
0.6695174,0.19657496,0.4500115,0.35164496,0.40823188,0.23276548,0.6931861,0.47650772,0.3100446,0.4029613,0.17075197,0.3445468,0.77355087,0.34832665,0.60696,0.4439283,0.08178216,0.6705116,0.4298933,0.45571867,0.47662103,0.4617579,0.24865422,0.38188225,0.5885098,0.44239944,0.47102338,0.40584654,0.68451154,0.39394054,0.48257586,0.4371543,0.75478494,0.33054188,0.52286696,0.26227212,0.37601864,0.18250653,0.5309737,0.740622,0.30333745,0.6545255,0.5239755,0.2165614,0.61968684,0.37519258,0.7338774,0.32754424,0.22271131,0.5634731,0.37662816,0.5009222,0.23830308,0.29608434,0.57284296,0.24283415,0.67512274,0.5094222,0.6808731,0.24547961,0.20688221,0.6983547,0.35490218,0.4941228,0.3265783,0.44813824,0.5222684,0.40158576,0.28232586,0.20441306,0.48963577,0.34307125,0.38742834,0.35287917,0.24046856,0.596782,0.17163645,0.54243267,0.6703379,0.31428355,0.7438051,0.5889299,0.48582184,0.38979605,0.41952604,0.39759254,0.40681106,0.6674756,0.6214922,0.39511073,0.5998428,0.4335717,0.47312254,0.56328857,0.5071286,0.308357,0.38548315,0.48864716,0.46256125,0.5849249
0.19843021,0.20997131,0.21227674,0.26130304,0.24738008,0.20969021,0.19897516,0.22753762,0.23387185,0.2425576,0.22647989,0.19227926,0.20820643,0.2641951,0.20911044,0.22436564,0.31020302,0.24569377,0.2579975,0.20935409,0.23375043,0.21514486,0.23795754,0.212199,0.21832052,0.2527547,0.23458065,0.21990545,0.22560725,0.23299204,0.20074576,0.19799273,0.2033779,0.23215905,0.20781991,0.24702676,0.20425534,0.25250787,0.20937882,0.19354445,0.18287757,0.19887938,0.22124298,0.21236359,0.24443159,0.20724958,0.24559882,0.20306063,0.21844436,0.3052447,0.20146988,0.22361894,0.24307269,0.20084095,0.2425593,0.21870917,0.21753213,0.2215777,0.22021039,0.19731529,0.19713674,0.21767071,0.2816111,0.20687103,0.20323984,0.23502962,0.22996357,0.20335034,0.22414017,0.23450698,0.1862604,0.21773438,0.24493769,0.19729768,0.23871116,0.23050039,0.20631056,0.1955315,0.21743178,0.23379259,0.23781146,0.2204909,0.18515752,0.22754991,0.1974373,0.22254013,0.22901468,0.19125077,0.2052885,0.19807868,0.20195386,0.22209895,0.23325065,0.21391882,0.20806807,0.23820357,0.20283467,0.22334276,0.25863987,0.24452487
0.17001595,0.16937071,0.3163273,0.3464208,0.36779517,0.19285916,0.1215504,0.17648187,0.32101116,0.35306445,0.28039074,0.28667393,0.2640814,0.23668227,0.227337,0.27882314,0.29318583,0.3420114,0.23492426,0.27055973,0.20791522,0.3158639,0.2597423,0.24767339,0.32402366,0.35438678,0.36901125,0.31365392,0.2811308,0.21853893,0.31277692,0.2590133,0.1959585,0.27814332,0.26295078,0.2539607,0.31358832,0.29033244,0.20856836,0.3156389,0.10560855,0.20383662,0.35762072,0.16940096,0.18837799,0.266613,0.3908713,0.21094601,0.17870712,0.3097606,0.215565,0.33729193,0.26662314,0.25145417,0.32681435,0.27773577,0.3031328,0.33876246,0.27944928,0.30915308,0.17951724,0.27973026,0.2941084,0.26243868,0.13470426,0.3000797,0.18124157,0.1598657,0.3519318,0.26039255,0.21537767,0.23797964,0.25989783,0.22698738,0.22598381,0.2669736,0.14920923,0.3235807,0.15993299,0.3465483,0.23792654,0.2564541,0.17477092,0.27406666,0.20470734,0.3300651,0.3368734,0.31389543,0.25047404,0.2895621,0.1377121,0.33149666,0.2261753,0.33524063,0.1846005,0.32969835,0.14310318,0.2483258,0.37880504,0.32867315
0.37911892,0.17787744,0.2840917,0.5814944,0.62332857,0.24591605,0.5581682,0.5673874,0.5441096,0.3585796,0.3950948,0.25008398,0.5069281,0.24838755,0.43208122,0.33218354,0.35607815,0.4622182,0.50054044,0.43596116,0.45815668,0.15441523,0.42779246,0.1611661,0.42613548,0.48194987,0.48744553,0.56615925,0.4057232,0.46589702,0.49104258,0.34388286,0.6592504,0.561649,0.04671012,0.44126737,0.47118598,0.46029362,0.4100904,0.53423196,0.53852975,0.4598577,0.21809396,0.35389066,0.5885711,0.3025538,0.3315435,0.3866348,0.6879249,0.6163,0.39848697,0.43572575,0.3664404,0.49840665,0.35211003,0.50171393,0.3819787,0.27383035,0.6522054,0.30527833,0.5465863,0.4166531,0.3150723,0.27062625,0.4179784,0.3184675,0.160465,0.5616286,0.23655714,0.3096554,0.52844876,0.51092976,0.335326,0.4320259,0.45406663,0.5323097,0.28419,0.52717525,0.38553774,0.3372319,0.6731383,0.52094066,0.3149184,0.2539848,0.25097123,0.46122432,0.4275631,0.3704247,0.3651741,0.510729,0.17982252,0.5352446,0.4286033,0.21313433,0.32522783,0.3205518,0.52105546,0.52390176,0.45616758,0.6903466
0.31416422,0.44219017,0.3501262,0.30723542,0.31735733,0.34369752,0.454948,0.40165234,0.3483077,0.37728393,0.45135224,0.41048843,0.28738496,0.29640043,0.25855884,0.37412256,0.40057734,0.32946008,0.3797217,0.30233425,0.341281,0.19491322,0.48062283,0.31937626,0.44144768,0.3949684,0.3627066,0.47288907,0.43003097,0.30478197,0.30985922,0.29973227,0.29308787,0.34933537,0.20558181,0.41846776,0.27481687,0.38811746,0.36578974,0.3231665,0.12004852,0.2171454,0.19965068,0.26940298,0.51197934,0.2982567,0.41063678,0.3567874,0.3791448,0.26914284,0.3029589,0.40678394,0.3171689,0.24019557,0.30515552,0.2680303,0.4162285,0.3371274,0.4254554,0.38918382,0.30008218,0.308282,0.38254014,0.1883041,0.4088788,0.23440123,0.28968588,0.37616372,0.3554093,0.41351038,0.237614,0.36627412,0.29712808,0.24505365,0.4116211,0.44545513,0.3244619,0.35436997,0.4183994,0.45900315,0.43373317,0.2072595,0.4043299,0.422985,0.32823908,0.45052952,0.2464872,0.20066185,0.2296152,0.130303,0.23492917,0.253455,0.49997112,0.2696992,0.30096164,0.38451463,0.4033104,0.22957152,0.422787,0.49501154
0.22142665,0.06941947,0.3055566,0.14118394,0.54080915,0.3145308,0.41870528,0.4655242,0.15784541,0.42888016,0.21951026,0.19416553,0.36394173,0.37817594,0.3933814,0.2929706,0.42824638,0.15768485,0.2218521,0.35434103,0.5666807,0.58528066,0.47407663,0.35151565,0.30976745,0.41452017,0.27915457,0.27050933,0.45183823,0.4308656,0.2448284,0.22166264,0.045868814,0.25326806,0.20468399,0.31271312,0.3407532,0.39147657,0.3261358,0.46531445,0.13522707,0.27941948,0.51670605,0.2431538,0.27678987,0.33133036,0.4693092,0.3441051,0.46494156,0.53036094,0.38461053,0.32247335,0.36383775,0.40934655,0.44730863,0.3011043,0.33869106,0.44306833,0.27710372,0.122017875,0.3616053,0.33315474,0.46213296,0.35737574,0.33325088,0.45703453,0.41383514,0.21574706,0.46897048,0.40222096,0.250637,0.42371,0.15561676,0.15750578,0.52210844,0.5707035,0.31724787,0.44592428,0.33004194,0.12295346,0.46244472,0.23769847,0.31735963,0.31111112,0.46152163,0.5008141,0.426399,0.41838133,0.3429913,0.19193971,0.44353795,0.4509532,0.45688182,0.33073744,0.2822598,0.24712406,0.3403228,0.49101937,0.3237428,0.21487752
0.6744238,0.7589902,0.31553358,0.5288184,0.53652954,0.60485315,0.6305173,0.6304634,0.5020374,0.16447134,0.44221026,0.58751065,0.61204106,0.49319738,0.2769575,0.46587312,0,0.48231056,0.27696353,0.20061424,0.70270514,0.53496444,0.37048528,0.6744614,0.7420114,0.36090595,0.1918287,0.63489693,0.3851118,0.2800581,0.7419655,0.52955276,0.62808514,0.6409004,0.48681408,0.1788538,0.7431345,0.451351,0.67799914,0.7337757,0.67608863,0.85149693,0.6131452,0.34057784,0.4620999,0.6059354,0.39142987,0.8103252,0.3582368,0.36178052,0.5303012,0.4194214,0.60691243,0.63319343,0.5378662,0.48811254,0.30742523,0.5907427,0.13307634,0.6611223,0.60980725,0.74633896,0.57810783,0.23007202,0.6790619,0.21039388,0.5167012,0.54178596,0.8290607,0.38090608,0.5676486,0.7082801,0.3540939,0.70233697,0.14554101,0.40913063,0.64516634,0.61893195,0.5093487,0.4436196,0.41830805,0.31519336,0.87231046,0.6689391,0.7606802,0.43586856,0.6164314,0.544671,0.42699638,0.69980884,0.4858094,0.29887378,0.30553323,0.53477496,0.5425349,0.32774493,0.4298278,0.4177234,0.3955639,0.42829055
0.65425813,0.6141361,0.50754255,0.67588264,0.2794042,0.6665629,0.6491406,0.8718821,0.70871556,0.18822542,0.35351855,0.32985938,0.6351218,0.16879787,0.4068675,0.49118692,0.051640898,0.2099196,0.38133645,0.46389872,0.55245614,0.65230423,0.30898616,0.73531497,0.52902967,0.40615132,0.33978063,0.6413769,0.51809645,0.15111339,0.5329478,0.55287445,0.66387486,0.5359926,0.4288562,0.098322496,0.4325007,0.2919853,0.59088063,0.7348598,0.41512173,0.55140203,0.6295398,0.2914999,0.2623052,0.46027935,0.5266755,0.43039697,0.29144835,0.42737952,0.306552,0.41892147,0.3451951,0.5181892,0.45494878,0.40166104,0.4052907,0.58455503,0.47333533,0.43121392,0.67454565,0.5229502,0.13440374,0.38207898,0.65684676,0.27400142,0.48322782,0.55887306,0.3123444,0.11585069,0.68143326,0.67563194,0.3452048,0.5379363,0.43243426,0.4882118,0.50157833,0.57110167,0.26900777,0.5333778,0.40714258,0.3388309,0.31717032,0.5665176,0.5876423,0.4356745,0.49486804,0.70825434,0.52951384,0.45931488,0.47296074,0.31314796,0.44463193,0.22168057,0.38513535,0.34856278,0.59890544,0.6065038,0.610666,0.3323881
0.106199875,0.40297672,0.5236601,0.29369733,0.3666322,0.45558828,0.3603888,0.4307466,0.32961574,0.53835696,0.300679,0.3302402,0.29105896,0.5950899,0.28120875,0.4644118,0.4813364,0.47333956,0.39465195,0.32652998,0.29158545,0.28585294,0.28635168,0.17088965,0.4250706,0.43334904,0.49883157,0.2491343,0.45968089,0.27369046,0.31098077,0.2518167,0.39063686,0.47918886,0.27387744,0.19230048,0.24257882,0.3396291,0.27956614,0.26081964,0.20156735,0.35241044,0.5391939,0.23537807,0.45642227,0.32278353,0.44751108,0.16104645,0.30178887,0.5208309,0.33346194,0.36963272,0.40977716,0.43165863,0.43667608,0.477387,0.39183447,0.3862568,0.47312027,0.31681883,0.31239033,0.46819592,0.36153257,0.4557433,0.45108345,0.4275157,0.4019314,0.2104541,0.32475898,0.38288873,0.48164487,0.19001073,0.3626918,0.40367496,0.33990598,0.45017654,0.3792174,0.39049718,0.2926747,0.19329065,0.21060488,0.45065477,0.1893606,0.38737994,0.18563017,0.4474332,0.3267789,0.41674802,0.21496001,0.32923937,0.26925868,0.25231907,0.41097027,0.5116617,0.21839216,0.4066973,0.28277618,0.3501236,0.37163305,0.2500254
0.9881878,0.55636424,0.55591434,0.7734138,0.5718157,0.78602654,0.9070719,0.8336612,0.5672706,0.15533806,0.5917999,0.5649943,1.0400183,0.47000235,0.3203186,0.35497433,0.18078685,0.30496398,0.4466334,0.451338,0.42012724,0.63924235,0.43061322,0.5772035,0.6332153,0.15018593,0.2157777,0.41287923,0.56040514,0.4816442,0.7777011,0.7057429,0.47560072,0.12454848,0.63870144,0.15235026,0.98853433,0.48308295,0.6574385,0.7222586,0.71163476,0.75961596,0.6020865,0.3919527,0.54404855,0.61386806,0.29592144,0.56158787,0.59787166,0.23558389,0.62571716,0.5116189,0.5468526,0.56021345,0.865805,0.7880033,0.29174745,0.8487136,0.54846084,0.8521412,0.86979926,0.8584341,0.22602317,0.7342557,0.5971653,0.48790437,0.4868172,0.9715533,0.6126279,0.4123227,0.81367284,0.39960432,0.42113975,0.78348076,0.56742114,0.44898856,0.5619796,0.6091277,0.67893124,0.64727306,0.39564967,0.72129965,0.88496655,0.54040885,0.49464554,0.6345611,0.65484077,0.90107393,0.845515,0.5923228,0.72654235,0.6719169,0.37649086,0.41272858,0.5499696,0.2445626,0.7780209,0.5813458,0.4126985,0.21042766
0.6472515,0.8629124,0.5751435,0.67762065,0.6498676,0.9941431,0.6370617,0.6063888,0.5768281,0.46637213,0.64612126,0.9897626,0.9591429,0.46523517,0.5703075,0.66128546,0.3177135,0.6084783,0.47659114,0.15233654,0.7605938,0.60766095,0.59505427,0.78157675,0.6728308,0.45463437,0.52076524,0.8582991,0.6400403,0.5244295,0.7668509,0.53419054,0.57573533,0.5930277,0.8652773,0.3347435,0.6130346,0.59522855,0.51438695,0.8641578,0.90858734,0.5674532,0.8004541,0.54377675,0.6368666,0.5251742,0.5253229,0.75864923,0.59165865,0.4628141,0.8711562,0.3895582,0.22004575,1.073752,1.0350293,0.7064433,0.6589593,0.41278428,0.5349811,0.65590304,0.78086364,0.79945004,0.53376013,0.65340835,0.8794178,0.71106255,0.54155743,0.5336475,0.6903076,0.8511788,0.85272926,0.84867823,0.6629716,1.0365164,0.7758717,0.7640298,0.936301,0.8023182,0.69243187,0.80256504,0.64370865,0.73112047,0.6989368,0.77941203,0.6706478,0.6256029,0.6335244,0.84748733,0.78026426,1.0310196,0.89856994,0.60283184,0.61533225,0.5394202,0.39847565,0.66072834,0.71610266,0.6659333,0.5459951,0.45427084
0.68751556,0.5868106,0.57230884,0.7118502,0.66037613,0.7864487,0.68605965,0.50033635,0.68645084,0.45638174,0.61327374,0.61735636,0.7186711,0.08402681,0.272279,0.39044356,0.14161941,0.61573267,0.50390196,0.5016044,0.61957586,0.5335536,0.5596005,0.9378158,0.79043996,0.2273205,0.59042287,0.7019919,0.19652577,0.44162428,0.7213761,0.66832846,0.6182065,0.39746594,0.60750616,0.069130644,0.71881,0.53968996,0.805528,0.60767126,0.9988806,0.63294345,0.1831369,0.34664506,0.55322576,0.75513506,0.4712006,0.93776023,0.40579414,0.2233643,0.4433087,0.49638116,0.43453175,0.52927154,0.6678638,0.55192566,0.39255756,0.5161978,0.42100257,0.70314735,0.6772571,0.4898824,0.1709485,0.5670365,0.6808241,0.3068862,0.3990048,0.6784644,0.62776285,0.22772053,0.6835971,0.7513491,0.29777956,0.6172574,0.4523406,0.55191416,0.59751,0.5944291,0.67675996,0.5232074,0.3641051,0.5582514,0.87734276,0.7570241,0.8360089,0.64745796,0.5831552,0.95298684,0.7422385,0.80251974,1.0595938,0.35888773,0.20285602,0.29814976,0.4969212,0.35563722,0.54838955,0.47191703,0.12897623,0.31971842
0.6585704,0.7099334,0.55619925,0.6426874,0.4425697,0.45525545,0.7128263,0.51951814,0.61462307,0.19877756,0.44671804,0.8547383,0.45517993,0.4684774,0.43691152,0.40723884,0.2431417,0.3857612,0.14735031,0.48415506,0.30279794,0.4560272,0.3781016,0.76614296,0.6082147,0.5721539,0.449699,0.74750084,0.18583913,0.42658585,0.5784639,0.678101,0.8360982,0.72721136,0.6846758,0.34025872,0.8066251,0.4343195,0.65390396,0.45033875,0.632712,0.5497112,0.535238,0.60711086,0.20402363,0.8567957,0.48582548,0.49957734,0.6368701,0.31138155,0.64002424,0.4506188,0.23867281,0.7964897,0.56132495,0.7485172,0.5405562,0.53288615,0.4824965,0.53024316,0.6784418,0.71575224,0.36036587,0.5329505,0.6252298,0.21926312,0.6924405,0.66335607,0.58387536,0.39425895,0.6900099,0.5929583,0.54300094,0.52431864,0.49881065,0.26665252,0.81032276,0.6793462,0.56115156,0.62813044,0.5003809,0.6029309,0.55422986,0.5365052,0.95438147,0.49685264,0.514893,0.655456,0.66927755,0.98526984,0.8442004,0.40102065,0.5457394,0.50568527,0.5072776,0.4671749,0.52425575,0.2875225,0.45714098,0.20784073
0.68758774,0.6486941,0.48898202,0.5157464,0.4543669,0.6920433,0.58066696,0.4536299,0.55349183,0.1462194,0.3841761,0.5024087,0.8637916,0.26297674,0.65268815,0.45221317,0.046415567,0.31403553,0.18555297,0.48448002,0.38594455,0.4883287,0.50378084,0.7113439,0.5502997,0.28181556,0.21677908,0.6693149,0.22591808,0.46836707,0.5219987,0.6291912,0.86921656,0.3701595,0.8386189,0.34374917,0.6591995,0.2231876,0.48773926,0.5275756,0.74586546,0.49181217,0.57251024,0.5588297,0.3304354,0.6816706,0.3352927,0.48020753,0.73828894,0.2508762,0.6419674,0.54361475,0.5673643,0.56089103,0.4626683,0.36586177,0.67168796,0.31653932,0.23150994,0.8369518,0.8413958,0.5733636,0.27722222,0.51337516,0.40706939,0.31915972,0.4181257,0.7009491,0.534437,0.36097133,0.63794374,0.39690953,0.23707595,0.6454084,0.4565174,0.41928974,0.57367915,0.602277,0.652983,0.5693527,0.3079103,0.42286533,0.8064499,0.5752758,0.8446388,0.6427064,0.49377644,0.7720463,0.59970033,0.7318426,0.6587101,0.45037365,0.5424559,0.44369358,0.67459065,0.35383844,0.45805007,0.43791723,0.6040777,0
